m,w,d,wdRatio,SCcomp,SCtheor,theta1,theta2,theta3,theta4,theta5
2,2.8,56,0.05,0.108426666666667,0.109934441829515,47.7707439899075,0,0,0,0
5,9,60,0.15,0.595951111111111,0.611570323027551,31.2114190926886,57.2287815118756,4.415738148492,12.4219168843844,0
5,23.2,58,0.4,0.922670666666667,0.499942724709524,17.7320517698926,9.11074333886907,50.8746313388269,47.091275465589,0
3,5.3,53,0.1,0.312599555555556,0.301649484079524,49.77370826395,49.3309316760586,0,0,0
4,13.25,53,0.25,0.705846666666667,0.685469848228883,41.9480135580725,47.7754765968946,26.4953433690734,0,0
4,10.6,53,0.2,0.551255555555556,0.623452789007166,40.5225191049957,54.2198715818124,54.5115539309025,0,0
5,8.55,57,0.15,0.576395111111111,0.611570323027551,7.90983992853074,7.41004993918803,11.4541711946695,8.74392596977748,0
4,2.95,59,0.05,0.214284,0.212170880069836,43.3741783961079,55.5514822810491,29.5583159077069,0,0
5,22,55,0.4,0.920759555555556,0.499942724709524,16.9323098734933,58.5574510727978,2.18553093152881,19.5746743836187,0
6,7.95,53,0.15,0.650351111111111,0.681922863405995,7.25474307483769,54.9459422424474,8.12869234089012,19.9270735097004,53.8487935439931
4,14,56,0.25,0.71206,0.685469848228883,41.8952355976448,1.75994056526172,31.6729612643188,0,0
2,18.55,53,0.35,0.576143111111111,0.537045388453393,50.8026575328318,0,0,0,0
3,15,60,0.25,0.537301333333333,0.586271169820366,2.86723754310397,3.23865955021431,0,0,0
2,16.8,56,0.3,0.519668444444444,0.493538290724796,6.84180207093935,0,0,0,0
5,12.5,50,0.25,0.786514222222222,0.736556004204932,4.15673835408008,8.16044331720538,47.3334791794205,5.54390747542978,0
3,5.1,51,0.1,0.313454222222222,0.301649484079524,51.5011656137255,41.891985970774,0,0,0
5,16.5,55,0.3,0.839743111111111,0.714230484541327,19.5832881053329,39.7065718067101,7.05392907730538,8.86904485089638,0
2,24,60,0.4,0.643825333333333,0.56948126216517,7.43163042880918,0,0,0,0
4,15.9,53,0.3,0.767502222222222,0.709948452238572,45.2721983829777,33.4870830815383,25.6675557329074,0,0
3,20.65,59,0.35,0.724142222222222,0.664117266728631,43.7066420374672,24.4098080792693,0,0,0
6,8.25,55,0.15,0.657094666666667,0.681922863405995,57.2852922225822,16.0648521864058,15.0050772353754,55.6603632143609,4.11494091332734
3,13,52,0.25,0.593704444444444,0.586271169820366,38.1529919332132,47.9022154698155,0,0,0
4,17.4,58,0.3,0.768956888888889,0.709948452238572,14.002426084294,36.0503363060875,6.74774270299719,0,0
4,21,60,0.35,0.823628888888889,0.69688860103623,29.8936757673214,16.6566673358633,39.1511976448976,0,0
6,15,60,0.25,0.845170222222222,0.739529637748512,11.8367365258388,6.67109902733602,17.8412576021173,23.7851121337036,25.2453410009095
3,15.3,51,0.3,0.668618222222222,0.636384387633061,24.1253171422228,17.7108482417977,0,0,0
3,2.8,56,0.05,0.15734,0.162014911398325,16.9636509746855,9.31329725637002,0,0,0
2,8.4,56,0.15,0.300730222222222,0.296589653438087,52.254131490221,0,0,0,0
2,20.4,51,0.4,0.641646666666667,0.56948126216517,50.0237368873839,0,0,0,0
6,20.4,51,0.4,0.955393333333333,0.230427097370068,30.2839390534469,24.2975088070378,10.414329692083,34.5110167480712,36.373075954367
3,15,60,0.25,0.599318666666667,0.586271169820366,29.3949097448037,41.692392671225,0,0,0
4,2.65,53,0.05,0.201948444444444,0.212170880069836,48.0865042666521,20.7901194337846,4.99895668943233,0,0
4,8.7,58,0.15,0.506218666666667,0.523897274573418,31.4844098365197,48.2712526475239,49.0146707429719,0,0
2,2.95,59,0.05,0.114015111111111,0.109934441829515,38.2738572006862,0,0,0,0
2,22,55,0.4,0.643509777777778,0.56948126216517,32.6713163007748,0,0,0,0
5,20.65,59,0.35,0.884897333333333,0.635359391376191,22.9721068999057,5.07895131703352,44.0323979268763,19.9193599574658,0
6,8.85,59,0.15,0.6495,0.681922863405995,10.5911177376936,7.77119166208,52.7930149450727,2.64474770806179,41.2032011088482
5,10.8,54,0.2,0.670018222222222,0.702335950367007,58.7794463907945,23.9396053566978,26.4112148561621,9.40847325266373,0
3,8.85,59,0.15,0.40714,0.418903718043597,14.8214507558424,18.640740954759,0,0,0
4,15.3,51,0.3,0.767040888888889,0.709948452238572,52.2793239943813,4.98935380520759,27.7042703020879,0,0
2,19.95,57,0.35,0.568304444444444,0.537045388453393,12.8707347698395,0,0,0,0
5,14.75,59,0.25,0.776385333333333,0.736556004204932,33.5139295081731,54.1064198428538,25.1710622407911,21.4877011673422,0
4,9,60,0.15,0.519288444444444,0.523897274573418,28.0054088526261,15.2404710334167,25.8731068366844,0,0
5,10.4,52,0.2,0.695732888888889,0.702335950367007,51.3750669688009,35.0520734721959,22.4147269607939,13.3016728061039,0
3,13.5,54,0.25,0.606441777777778,0.586271169820366,44.4782392979132,4.22697793970468,0,0,0
6,15.3,51,0.3,0.895742222222222,0.649230484541327,51.5041313147212,11.9900474800245,36.4403953058527,32.5826990192633,9.73948152195019
2,20.3,58,0.35,0.583265777777778,0.537045388453393,25.2641611417129,0,0,0,0
2,12.75,51,0.25,0.449112888888889,0.438959968979379,43.7166396339786,0,0,0,0
4,9,60,0.15,0.515314666666667,0.523897274573418,45.491671782925,53.2218439336808,4.127890266223,0,0
2,17.1,57,0.3,0.514981333333333,0.493538290724796,46.6195743423617,0,0,0,0
4,11.2,56,0.2,0.627696,0.623452789007165,51.3463134817042,40.2478265388134,31.4155226826696,0,0
3,16.2,54,0.3,0.667176444444444,0.636384387633061,34.0610998680892,53.2716573186737,0,0,0
6,24,60,0.4,0.879882222222222,0.230427097370068,48.9261093563249,0.0814697271618647,0.18544185344791,5.24812897912509,15.6436410722592
2,10.6,53,0.2,0.368336444444444,0.373310423217143,32.4812359984623,0,0,0,0
6,7.95,53,0.15,0.614531111111111,0.681922863405995,51.5688064324074,20.428698645926,8.28722418300519,30.4679373211562,51.3993886135014
3,16.8,56,0.3,0.675535555555556,0.636384387633061,27.0232892611155,28.4170765259331,0,0,0
6,2.65,53,0.05,0.285609777777778,0.306709314720961,26.8204385600823,35.2542758397188,52.6580483048713,28.1460312137411,26.2451085421032
5,11.8,59,0.2,0.688995555555556,0.702335950367007,27.9907207428892,29.8862692273626,29.2458392649267,13.768126484881,0
2,2.95,59,0.05,0.113699555555556,0.109934441829515,13.9900611401796,0,0,0,0
6,17.7,59,0.3,0.878437333333333,0.649230484541327,56.2801204151778,8.38135671285003,23.6340086910602,58.8337697829032,38.6876415591226
6,10,50,0.2,0.762022222222222,0.750427097370068,37.3728206660877,13.8657217866681,31.646037766598,43.4995176814343,36.4449474686961
4,10.4,52,0.2,0.595423555555556,0.623452789007165,25.7376212266804,0.610647331306624,36.5292869426616,0,0
6,2.5,50,0.05,0.31542,0.306709314720961,53.1741066795451,14.8164819034498,0.53490337520022,48.8952162868823,8.429966192926
6,2.65,53,0.05,0.284181777777778,0.306709314720961,35.6052340672495,35.1108983087155,40.0609058510702,38.8816269033423,26.0021440403155
2,18.2,52,0.35,0.583846222222222,0.537045388453393,39.0275593486837,0,0,0,0
6,3,60,0.05,0.296770222222222,0.306709314720961,1.88759613354695,50.1242730266915,50.1428008902516,2.99145008073558,32.7531725334498
6,8.7,58,0.15,0.650123555555556,0.681922863405995,36.0839253151685,47.3772279073823,47.9511021026589,2.97388593469266,16.9919180304567
5,12,60,0.2,0.696421777777778,0.702335950367007,44.9093945986249,34.0704689843284,17.9378498074318,15.3665868637103,0
6,11.6,58,0.2,0.704286222222222,0.750427097370068,5.90023810467826,51.5756072085163,1.65774048967051,53.9493860553819,53.9961300315705
4,2.55,51,0.05,0.222305777777778,0.212170880069836,42.3664556705169,49.881585383223,2.09002923406374,0,0
5,21.2,53,0.4,0.919837333333333,0.499942724709524,38.2946225654823,20.5803487182195,12.9882837709525,47.1720376218327,0
5,8.4,56,0.15,0.592714222222222,0.611570323027551,25.2603468820968,5.52412240526206,1.44163950040491,29.4687482406819,0
3,7.95,53,0.15,0.413628444444444,0.418903718043597,10.2541941149687,23.9557988568858,0,0,0
5,5.7,57,0.1,0.443081777777778,0.464259122186565,26.5839653644964,25.9977159345418,10.5143665436757,11.5921387056234,0
5,8.4,56,0.15,0.592633777777778,0.611570323027551,56.6870395052584,42.8682981449369,40.7531793236404,57.5628348784252,0
5,15,60,0.25,0.766695555555556,0.736556004204932,3.57849741512195,16.1227407145676,59.200802638817,46.3324039256416,0
4,16.2,54,0.3,0.691410666666667,0.709948452238572,22.8089521735909,12.7962233445125,22.9762793480486,0,0
2,10.6,53,0.2,0.353310222222222,0.373310423217143,58.5506882465993,0,0,0,0
4,18.9,54,0.35,0.794946222222222,0.69688860103623,27.7210898264335,49.5784032507859,59.4721919921247,0,0
4,23.2,58,0.4,0.868392,0.646290294621859,34.0458033703153,58.1266597765745,49.4699651891353,0,0
6,16.2,54,0.3,0.854029333333333,0.649230484541327,28.5944808528198,54.7133887500431,0.891231346072408,9.40163083403774,28.2940725917909
4,2.85,57,0.05,0.199492,0.212170880069836,53.3781182027426,6.57795636691271,26.2663868530868,0,0
3,22.4,56,0.4,0.781960888888889,0.669469807107075,15.2249524151068,7.95688361090175,0,0,0
4,20.65,59,0.35,0.821554666666667,0.69688860103623,50.0009188220654,12.222926057635,32.6650619549264,0,0
6,2.95,59,0.05,0.302010222222222,0.306709314720961,53.9865611377397,13.0719074361882,4.61874509609352,28.4529096289123,50.1016479440798
4,11,55,0.2,0.587898666666667,0.623452789007165,7.52639759997931,7.93711952567632,52.2285219084651,0,0
5,8.85,59,0.15,0.581080888888889,0.611570323027551,3.48656749343854,27.4652331061252,43.3325786459711,20.3399490957648,0
4,14.75,59,0.25,0.693603555555556,0.685469848228883,46.7016394987986,4.16205616014015,16.7270717172627,0,0
3,18.9,54,0.35,0.717178666666667,0.664117266728631,14.392648409513,35.8592709848207,0,0,0
4,24,60,0.4,0.873787111111111,0.646290294621859,49.073210028667,42.5345387341092,44.5932342242705,0,0
6,2.65,53,0.05,0.281019555555556,0.306709314720961,0.260104356527897,49.6857361889632,30.4461226381906,21.9697461689437,13.5983830586622
4,7.5,50,0.15,0.502160444444444,0.523897274573418,5.09824473401558,4.10036808804012,24.5889899490301,0,0
2,11.8,59,0.2,0.369797333333333,0.373310423217143,21.2183401071396,0,0,0,0
2,14.75,59,0.25,0.448322666666667,0.438959968979379,20.9144986262335,0,0,0,0
2,5,50,0.1,0.216256,0.208797659642211,44.4315953580532,0,0,0,0
4,17.1,57,0.3,0.777994666666667,0.709948452238572,34.2814327434455,37.7216005172665,52.6658355054031,0,0
5,22,55,0.4,0.922527555555556,0.499942724709524,8.48016170019988,4.08806743395531,42.8545444151923,18.4791616909792,0
5,16.5,55,0.3,0.786581777777778,0.714230484541327,42.9064219057383,30.2886373813849,29.2799615103137,29.8702985418001,0
6,10.2,51,0.2,0.767082666666667,0.750427097370068,14.4254132382743,41.0945096777488,50.3552169035758,58.2086779738821,12.910176768242
5,13.5,54,0.25,0.779974666666667,0.736556004204932,30.602420265454,29.7386531451029,39.0821005519028,44.6223686773766,0
3,2.95,59,0.05,0.165204444444444,0.162014911398325,23.3752205353016,46.5182911961304,0,0,0
2,2.95,59,0.05,0.113869777777778,0.109934441829515,52.58106023535,0,0,0,0
6,17.5,50,0.35,0.926187111111111,0.479529637748512,32.6809465204348,59.8569709310144,30.6604892547628,52.4107305561433,4.21328834019233
6,22.4,56,0.4,0.951813777777778,0.230427097370068,25.8877232204607,20.2706739153895,43.2434056708351,0.819333999800107,22.4436115665494
6,13.75,55,0.25,0.828762666666667,0.739529637748512,29.7922391064117,18.5382648731635,57.0502535304545,58.9195968523812,30.8137862125547
6,10.8,54,0.2,0.744643111111111,0.750427097370068,12.7928867278747,11.5949688257565,49.96525475822,43.5982259762976,31.7847416343465
6,14,56,0.25,0.836155555555556,0.739529637748512,12.7970936409538,35.2692375793638,8.56579352088843,3.13341166950903,40.9984749183561
5,5.4,54,0.1,0.477572,0.464259122186565,37.7944766857488,33.3184574835272,7.65474372229576,10.1518998993368,0
2,11,55,0.2,0.386106666666667,0.373310423217143,9.59213058914822,0,0,0,0
5,2.55,51,0.05,0.268024888888889,0.260402347844048,57.1275185326796,58.5512382559315,1.85487232010435,29.6329106252062,0
6,5.9,59,0.1,0.464003555555556,0.534016935856293,48.8154715441721,37.7383862445378,0.134291913649998,22.7834363836161,54.2643417895461
5,11.2,56,0.2,0.699518666666667,0.702335950367007,14.5961713482354,34.2847842962338,58.9037264265854,50.980921134331,0
3,15.9,53,0.3,0.638489333333333,0.636384387633061,59.215606197711,5.03917774537133,0,0,0
3,17.5,50,0.35,0.725338666666667,0.664117266728631,31.8752378245114,48.037378748877,0,0,0
5,5.4,54,0.1,0.476812444444444,0.464259122186565,21.0228223448082,28.7098498318614,35.2442040074456,8.74834171317128,0
6,15.3,51,0.3,0.891157777777778,0.649230484541327,33.9546354600994,55.8969682186317,46.9861130210779,41.1412282187393,27.9731570989645
3,13,52,0.25,0.598356444444444,0.586271169820366,19.1580954912538,54.6481339330164,0,0,0
6,21,60,0.35,0.927061333333333,0.479529637748512,10.7303970465527,31.0524688941879,37.6203189845586,54.7909407540543,39.8380952303285
3,17.4,58,0.3,0.665159555555556,0.636384387633061,36.0206875905896,5.09982387016217,0,0,0
6,2.75,55,0.05,0.278324444444444,0.306709314720961,7.13119659718486,22.8085794144603,48.7699519809065,14.6457549343014,53.0653595456145
5,10.4,52,0.2,0.694611111111111,0.702335950367007,15.1712247143564,46.0346156716161,2.99171310283442,41.1173140565345,0
5,18,60,0.3,0.850050666666667,0.714230484541327,23.0348107596369,15.6123361388233,52.6481721608474,48.3657590106388,0
4,2.8,56,0.05,0.204003555555556,0.212170880069836,11.2429733489164,31.901375153684,21.301999306403,0,0
3,16.5,55,0.3,0.660264,0.636384387633061,47.4386938747487,12.2695548815374,0,0,0
5,2.9,58,0.05,0.266699111111111,0.260402347844048,40.7141183291588,56.7605367050437,5.49348857248981,54.5063022346907,0
4,13.25,53,0.25,0.708752,0.685469848228883,4.6492488909253,51.0368439602224,8.67161441691072,0,0
3,15,60,0.25,0.580091111111111,0.586271169820366,31.0406479947416,59.4306729090189,0,0,0
3,11.4,57,0.2,0.511190222222222,0.513777613290544,3.87844556721136,44.8596949427018,0,0,0
4,18.9,54,0.35,0.791281777777778,0.69688860103623,19.1440692130071,59.1630640035969,43.0908543125836,0,0
4,2.9,58,0.05,0.218929777777778,0.212170880069836,38.238377421209,4.43051260416397,7.2304899841187,0,0
6,10,50,0.2,0.769159555555556,0.750427097370068,3.22989293817064,8.45242785611046,53.6084587044111,27.9492043869629,33.6514042880125
4,2.95,59,0.05,0.214468,0.212170880069836,17.3139185328757,16.142808885211,35.6516505258218,0,0
4,8.55,57,0.15,0.500409777777778,0.523897274573418,56.2920243482558,37.2255111470397,16.9704054968595,0,0
3,10,50,0.2,0.516360888888889,0.513777613290544,52.5710601576208,36.6055347764673,0,0,0
3,12.5,50,0.25,0.596685777777778,0.586271169820366,51.7312458670127,26.5760799632322,0,0,0
4,14.25,57,0.25,0.698668,0.685469848228883,22.2827146855855,4.6937225511411,27.3810434190017,0,0
2,15,50,0.3,0.524685333333333,0.493538290724796,57.2546594615649,0,0,0,0
5,22,55,0.4,0.908420444444444,0.499942724709524,14.4542879446637,15.5979167230121,45.5384496805245,59.6005658304905,0
3,17.85,51,0.35,0.720440888888889,0.664117266728631,35.8227137768642,25.8357120192362,0,0,0
5,7.65,51,0.15,0.533621777777778,0.611570323027551,27.0578093574703,38.4044706160645,7.92232904212894,27.1693457894431,0
5,18.55,53,0.35,0.885479555555556,0.635359391376191,24.1418147403032,53.0538789627869,42.0347706033085,14.5123377088552,0
5,7.95,53,0.15,0.566371555555556,0.611570323027551,0.366468181595938,22.4826684687335,26.2159668439193,18.2579081305007,0
3,6,60,0.1,0.304322666666667,0.301649484079524,51.6114144496222,23.8336956262701,0,0,0
4,13.75,55,0.25,0.671712888888889,0.685469848228883,16.1886979604289,59.3844085237329,11.0205417759674,0,0
6,2.65,53,0.05,0.286608,0.306709314720961,44.9248197469774,38.6619874908986,10.1542777590999,57.132306043346,32.5962141235349
3,15,60,0.25,0.597464888888889,0.586271169820366,53.7357915686637,28.9503970428023,0,0,0
4,7.5,50,0.15,0.502824,0.523897274573418,45.2275064045227,7.91684878565513,21.355327145003,0,0
3,20,50,0.4,0.780192888888889,0.669469807107075,50.6448431524648,17.2842386293341,0,0,0
3,11.6,58,0.2,0.502658666666667,0.513777613290544,12.1569657698277,12.9765723261906,0,0,0
6,13.25,53,0.25,0.789881333333333,0.739529637748512,58.0621729917198,53.758189839099,11.4015286075368,0.107959432749396,42.7058257989161
6,2.5,50,0.05,0.307609333333333,0.306709314720961,35.8916715257867,36.2588103378797,30.9859446269333,0.450444245597039,41.336001815287
6,17.85,51,0.35,0.922457333333333,0.479529637748512,21.2741604715512,14.5162098376021,33.6199985904371,36.7636264529931,18.0485454396435
5,20.3,58,0.35,0.873748888888889,0.635359391376191,21.065905944876,3.25784123399862,42.5222770187535,59.5757064782398,0
2,3,60,0.05,0.128327111111111,0.109934441829515,28.8994188223533,0,0,0,0
6,18.2,52,0.35,0.928311555555556,0.479529637748512,14.8319914047398,3.25133048203617,36.5376873872327,46.6339457540706,30.6638453467633
2,22,55,0.4,0.63802,0.56948126216517,19.9198492176694,0,0,0,0
2,16.8,56,0.3,0.517617333333333,0.493538290724796,45.0591230715267,0,0,0,0
2,7.65,51,0.15,0.303663111111111,0.296589653438087,51.0364593147149,0,0,0,0
3,7.5,50,0.15,0.410981777777778,0.418903718043597,48.1147181170499,29.8444970843142,0,0,0
4,19.95,57,0.35,0.817174222222222,0.69688860103623,40.0851559004907,10.7296675382225,33.0297212924759,0,0
6,14.5,58,0.25,0.829694222222222,0.739529637748512,59.0719412918067,53.1554668601963,12.8302201867867,2.077803678748,27.0674274841905
2,12,60,0.2,0.378326666666667,0.373310423217143,14.937136722326,0,0,0,0
3,11.8,59,0.2,0.503234222222222,0.513777613290544,49.4788091779701,27.1799167380667,0,0,0
3,23.2,58,0.4,0.784379555555556,0.669469807107075,44.2579844053696,56.8149599407217,0,0,0
4,18.9,54,0.35,0.814371111111111,0.69688860103623,50.951922452939,23.4258497677499,44.3025906903772,0,0
6,13.5,54,0.25,0.820012444444444,0.739529637748512,12.4294849551935,19.4040827686227,6.65221310160661,22.5126032545267,19.7942387480422
3,19.25,55,0.35,0.731617333333333,0.664117266728631,31.2673229105329,46.458582539199,0,0,0
2,15.9,53,0.3,0.518848,0.493538290724796,20.0771631503925,0,0,0,0
4,18.2,52,0.35,0.828025777777778,0.69688860103623,40.3470578218589,54.1098822588043,11.9494308971372,0,0
3,11.8,59,0.2,0.501696888888889,0.513777613290544,30.0848753921159,16.6197143462385,0,0,0
4,13.5,54,0.25,0.70676,0.685469848228883,0.885819768302563,42.1658882056953,30.4048290892195,0,0
3,2.65,53,0.05,0.155924444444444,0.162014911398325,14.0550745519346,12.2102431733382,0,0,0
6,10,50,0.2,0.770424444444444,0.750427097370068,22.5030946963481,46.4996506450605,9.91785725224662,54.7331338221996,19.152346908554
3,5.8,58,0.1,0.297350222222222,0.301649484079524,4.19838893716951,57.0020368808169,0,0,0
2,8.55,57,0.15,0.294244,0.296589653438087,8.46898941826746,0,0,0,0
4,18,60,0.3,0.774268444444444,0.709948452238572,43.9262310009756,44.9908812442874,24.4391761863303,0,0
3,13,52,0.25,0.593512888888889,0.586271169820366,50.5432742339248,39.7759745430777,0,0,0
6,19.25,55,0.35,0.921316888888889,0.479529637748512,18.5714987600745,41.2547548508245,59.2111334033981,46.1960325513325,49.7748508035116
5,14.5,58,0.25,0.781969777777778,0.736556004204932,29.8033322295143,51.9079592407236,4.08166164776474,58.1127564127796,0
